id,age,job,visLiteracy,education,colorblind,measure,value,questionId,task,chart
61053334bb5ec9d6f2918ba1,26,Operations ,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,37.692,BuCQ4,find correlations/trends,Bubble Chart
61053334bb5ec9d6f2918ba1,26,Operations ,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, E1: Misunderstands the visual encodings,BuCQ4,find correlations/trends,Bubble Chart
61053334bb5ec9d6f2918ba1,26,Operations ,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,0,BuCQ5,find clusters,Bubble Chart
61053334bb5ec9d6f2918ba1,26,Operations ,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,68.355,BuCQ5,find clusters,Bubble Chart
61053334bb5ec9d6f2918ba1,26,Operations ,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, E1: Misunderstands the visual encodings,BuCQ5,find clusters,Bubble Chart
61053334bb5ec9d6f2918ba1,26,Operations ,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode," D2: Wrong Visual Channel (position, length, size) ",BuCQ5,find clusters,Bubble Chart
61053334bb5ec9d6f2918ba1,26,Operations ,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,0,BuCQ6,find extremum,Bubble Chart
61053334bb5ec9d6f2918ba1,26,Operations ,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,13.487,BuCQ6,find extremum,Bubble Chart
61053334bb5ec9d6f2918ba1,26,Operations ,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, Realized Mistake when Drawing,BuCQ6,find extremum,Bubble Chart
61053334bb5ec9d6f2918ba1,26,Operations ,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode," D2: Wrong Visual Channel (position, length, size) ",BuCQ6,find extremum,Bubble Chart
61053334bb5ec9d6f2918ba1,26,Operations ,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,0,PCQ1,retrieve value,Pie Chart
61053334bb5ec9d6f2918ba1,26,Operations ,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,33.8,PCQ1,retrieve value,Pie Chart
61053334bb5ec9d6f2918ba1,26,Operations ,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, D3: Wrong value off of axis  ,PCQ1,retrieve value,Pie Chart
61053334bb5ec9d6f2918ba1,26,Operations ,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,PCQ2,find extremum,Pie Chart
61053334bb5ec9d6f2918ba1,26,Operations ,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,13.599,PCQ2,find extremum,Pie Chart
61053334bb5ec9d6f2918ba1,26,Operations ,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,SB100Q1,retrieve value,Stacked Bar Chart 100
61053334bb5ec9d6f2918ba1,26,Operations ,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,93.57,SB100Q1,retrieve value,Stacked Bar Chart 100
61053334bb5ec9d6f2918ba1,26,Operations ,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,SB100Q2,make comparisons,Stacked Bar Chart 100
61053334bb5ec9d6f2918ba1,26,Operations ,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,37.903,SB100Q2,make comparisons,Stacked Bar Chart 100
61053334bb5ec9d6f2918ba1,26,Operations ,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,0,SB100Q3,find extremum,Stacked Bar Chart 100
61053334bb5ec9d6f2918ba1,26,Operations ,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,19.893,SB100Q3,find extremum,Stacked Bar Chart 100
61053334bb5ec9d6f2918ba1,26,Operations ,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, E1: Misunderstands the visual encodings,SB100Q3,find extremum,Stacked Bar Chart 100
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,0,SBQ1,retrieve value,Stacked Bar
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,1011.776,SBQ1,retrieve value,Stacked Bar
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,qualCode, D3: Wrong value off of axis  ,SBQ1,retrieve value,Stacked Bar
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,SBQ2,find extremum,Stacked Bar
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,20.594,SBQ2,find extremum,Stacked Bar
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,0,SBQ3,make comparisons,Stacked Bar
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,5.495,SBQ3,make comparisons,Stacked Bar
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,qualCode, Impossible to Answer,SBQ3,make comparisons,Stacked Bar
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,qualCode, Doesn't understand the vis,SBQ3,make comparisons,Stacked Bar
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,0,SBQ4,make comparisons,Stacked Bar
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,34.885,SBQ4,make comparisons,Stacked Bar
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,qualCode, Impossible to Answer,SBQ4,make comparisons,Stacked Bar
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,qualCode, Doesn't understand the vis,SBQ4,make comparisons,Stacked Bar
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,0,SBQ5,retrieve value,Stacked Bar
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,405.326,SBQ5,retrieve value,Stacked Bar
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,qualCode, D3: Wrong value off of axis  ,SBQ5,retrieve value,Stacked Bar
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,LCQ1,retrieve value,Line Chart
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,6.711,LCQ1,retrieve value,Line Chart
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,LCQ2,find extremum,Line Chart
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,13.088,LCQ2,find extremum,Line Chart
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,LCQ3,determine range,Line Chart
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,38.923,LCQ3,determine range,Line Chart
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,LCQ4,find correlations/trends,Line Chart
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,7.53,LCQ4,find correlations/trends,Line Chart
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,LCQ5,make comparisons,Line Chart
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,49.525,LCQ5,make comparisons,Line Chart
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,TMQ1,find extremum,Tree Map
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,55.154,TMQ1,find extremum,Tree Map
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,TMQ2,make comparisons,Tree Map
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,19.831,TMQ2,make comparisons,Tree Map
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,TMQ3,identify the hierarchical structure,Tree Map
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,6.572,TMQ3,identify the hierarchical structure,Tree Map
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,SB100Q1,retrieve value,Stacked Bar Chart 100
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,27.283,SB100Q1,retrieve value,Stacked Bar Chart 100
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,0,SB100Q2,make comparisons,Stacked Bar Chart 100
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,6.945,SB100Q2,make comparisons,Stacked Bar Chart 100
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,qualCode, T2: Misread the question (e.g Australia vs Japan),SB100Q2,make comparisons,Stacked Bar Chart 100
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,qualCode, D1: Wrong Data Element (mark) ,SB100Q2,make comparisons,Stacked Bar Chart 100
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,SB100Q3,find extremum,Stacked Bar Chart 100
5eab7843de4724150babfd6b,23,Electronics,Moderately knowledgeable,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,14.002,SB100Q3,find extremum,Stacked Bar Chart 100
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,accuracy,0,SAQ1,retrieve value,Stacked Area
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,46.817,SAQ1,retrieve value,Stacked Area
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,qualCode, E1: Misunderstands the visual encodings,SAQ1,retrieve value,Stacked Area
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,accuracy,0,SAQ2,make comparisons,Stacked Area
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,160.957,SAQ2,make comparisons,Stacked Area
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,qualCode, E1: Misunderstands the visual encodings,SAQ2,make comparisons,Stacked Area
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,accuracy,1,SAQ3,find extremum,Stacked Area
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,34.3,SAQ3,find extremum,Stacked Area
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,accuracy,1,SAQ4,find correlations/trends,Stacked Area
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,18.613,SAQ4,find correlations/trends,Stacked Area
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,qualCode, E1: Misunderstands the visual encodings,SAQ4,find correlations/trends,Stacked Area
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,accuracy,0,SAQ5,make comparisons,Stacked Area
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,54.49,SAQ5,make comparisons,Stacked Area
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,qualCode, E1: Misunderstands the visual encodings,SAQ5,make comparisons,Stacked Area
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,accuracy,1,SPQ1,retrieve value,Scatter Plot
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,44.671,SPQ1,retrieve value,Scatter Plot
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,accuracy,1,SPQ2,find extremum,Scatter Plot
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,27.373,SPQ2,find extremum,Scatter Plot
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,accuracy,1,SPQ3,determine range,Scatter Plot
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,66.422,SPQ3,determine range,Scatter Plot
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,accuracy,1,SPQ4,find clusters,Scatter Plot
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,53.226,SPQ4,find clusters,Scatter Plot
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,accuracy,0,SPQ5,find correlations/trends,Scatter Plot
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,101.34,SPQ5,find correlations/trends,Scatter Plot
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,qualCode, I'm not sure,SPQ5,find correlations/trends,Scatter Plot
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,qualCode, T3: Confused by the question.,SPQ5,find correlations/trends,Scatter Plot
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,accuracy,1,CCQ1,find extremum,Choropleth Chart
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,19.186,CCQ1,find extremum,Choropleth Chart
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,accuracy,1,CCQ2,retrieve value,Choropleth Chart
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,64.898,CCQ2,retrieve value,Choropleth Chart
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,accuracy,1,HC2Q1,retrieve value,Histogram Chart 2
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,109.44,HC2Q1,retrieve value,Histogram Chart 2
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,accuracy,1,HC2Q2,make comparisons,Histogram Chart 2
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,43.219,HC2Q2,make comparisons,Histogram Chart 2
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,accuracy,1,HC2Q3,find extremum,Histogram Chart 2
60d1ddaca95145c1433a9c87,28,Sociology,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,38.149,HC2Q3,find extremum,Histogram Chart 2
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,0,SBQ1,retrieve value,Stacked Bar
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,244.769,SBQ1,retrieve value,Stacked Bar
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, D3: Wrong value off of axis  ,SBQ1,retrieve value,Stacked Bar
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,0,SBQ2,find extremum,Stacked Bar
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,39.683,SBQ2,find extremum,Stacked Bar
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, E1: Misunderstands the visual encodings,SBQ2,find extremum,Stacked Bar
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,0,SBQ3,make comparisons,Stacked Bar
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,39.581,SBQ3,make comparisons,Stacked Bar
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, E1: Misunderstands the visual encodings,SBQ3,make comparisons,Stacked Bar
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,SBQ4,make comparisons,Stacked Bar
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,193.987,SBQ4,make comparisons,Stacked Bar
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,0,SBQ5,retrieve value,Stacked Bar
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,58.214,SBQ5,retrieve value,Stacked Bar
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, E1: Misunderstands the visual encodings,SBQ5,retrieve value,Stacked Bar
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,0,SAQ1,retrieve value,Stacked Area
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,38.448,SAQ1,retrieve value,Stacked Area
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, E1: Misunderstands the visual encodings,SAQ1,retrieve value,Stacked Area
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,0,SAQ2,make comparisons,Stacked Area
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,86.981,SAQ2,make comparisons,Stacked Area
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, Impossible to Answer,SAQ2,make comparisons,Stacked Area
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, E1: Misunderstands the visual encodings,SAQ2,make comparisons,Stacked Area
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,SAQ3,find extremum,Stacked Area
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,24.256,SAQ3,find extremum,Stacked Area
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,SAQ4,find correlations/trends,Stacked Area
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,45.136,SAQ4,find correlations/trends,Stacked Area
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, E1: Misunderstands the visual encodings,SAQ4,find correlations/trends,Stacked Area
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,0,SAQ5,make comparisons,Stacked Area
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,21.448,SAQ5,make comparisons,Stacked Area
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, E1: Misunderstands the visual encodings,SAQ5,make comparisons,Stacked Area
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,CCQ1,find extremum,Choropleth Chart
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,29.773,CCQ1,find extremum,Choropleth Chart
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,CCQ2,retrieve value,Choropleth Chart
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,24.658,CCQ2,retrieve value,Choropleth Chart
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,BCQ3,determine range,Bar Chart
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,32.08,BCQ3,determine range,Bar Chart
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,BCQ4,make comparisons,Bar Chart
6480fdb35359bd308df67b77,20,Sustainable Energies,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,33.909,BCQ4,make comparisons,Bar Chart
5bf725d2120df400011a6dca,25,biology,Relatively Skilled,Some college but no degree,I am not colorblind,accuracy,1,SBQ1,retrieve value,Stacked Bar
5bf725d2120df400011a6dca,25,biology,Relatively Skilled,Some college but no degree,I am not colorblind,time,125.882,SBQ1,retrieve value,Stacked Bar
5bf725d2120df400011a6dca,25,biology,Relatively Skilled,Some college but no degree,I am not colorblind,accuracy,1,SBQ2,find extremum,Stacked Bar
5bf725d2120df400011a6dca,25,biology,Relatively Skilled,Some college but no degree,I am not colorblind,time,14.699,SBQ2,find extremum,Stacked Bar
5bf725d2120df400011a6dca,25,biology,Relatively Skilled,Some college but no degree,I am not colorblind,accuracy,1,SBQ3,make comparisons,Stacked Bar
5bf725d2120df400011a6dca,25,biology,Relatively Skilled,Some college but no degree,I am not colorblind,time,17.313,SBQ3,make comparisons,Stacked Bar
5bf725d2120df400011a6dca,25,biology,Relatively Skilled,Some college but no degree,I am not colorblind,accuracy,1,SBQ4,make comparisons,Stacked Bar
5bf725d2120df400011a6dca,25,biology,Relatively Skilled,Some college but no degree,I am not colorblind,time,78.325,SBQ4,make comparisons,Stacked Bar
5bf725d2120df400011a6dca,25,biology,Relatively Skilled,Some college but no degree,I am not colorblind,accuracy,1,SBQ5,retrieve value,Stacked Bar
5bf725d2120df400011a6dca,25,biology,Relatively Skilled,Some college but no degree,I am not colorblind,time,55.695,SBQ5,retrieve value,Stacked Bar
5bf725d2120df400011a6dca,25,biology,Relatively Skilled,Some college but no degree,I am not colorblind,accuracy,0,SPQ1,retrieve value,Scatter Plot
5bf725d2120df400011a6dca,25,biology,Relatively Skilled,Some college but no degree,I am not colorblind,time,67.609,SPQ1,retrieve value,Scatter Plot
5bf725d2120df400011a6dca,25,biology,Relatively Skilled,Some college but no degree,I am not colorblind,qualCode, Realized Mistake when Drawing,SPQ1,retrieve value,Scatter Plot
5bf725d2120df400011a6dca,25,biology,Relatively Skilled,Some college but no degree,I am not colorblind,qualCode, D1: Wrong Data Element (mark) ,SPQ1,retrieve value,Scatter Plot
